sentiment,sentiment:confidence,date,year,month,day,text
Positive,0.6544,2014-12-08 21:48:19+00:00,2014,12,8,"@em_magazine @apple been hearin' alot of bad drums lately including ahem, http://t.co/erpgqILCEl... let's hope they check this guide out"
Neutral,1.0,2014-12-08 21:50:12+00:00,2014,12,8,"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/bxbjni5iHn @apple @LisaEadicicco"
Neutral,1.0,2014-12-08 21:50:18+00:00,2014,12,8,"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/obykvsjfJY @apple @LisaEadicicco"
Negative,1.0,2014-12-08 21:51:18+00:00,2014,12,8,@Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST B/C
Negative,0.6758,2014-12-08 21:53:48+00:00,2014,12,8,@apple hey nvm but I shouldn't have to restart my phone to make it work
Positive,1.0,2014-12-08 21:55:10+00:00,2014,12,8,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/EhR3sX3DJG
Neutral,0.5327,2014-12-08 21:55:10+00:00,2014,12,8,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/3mcZw84vbp
Positive,1.0,2014-12-08 21:55:13+00:00,2014,12,8,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/v2GViV6qnh
Positive,1.0,2014-12-08 21:55:13+00:00,2014,12,8,RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/jMAL4mOWmz
Positive,0.6894,2014-12-08 21:58:06+00:00,2014,12,8,"@Apple [#Apple] #Names Its Best #iPhone and #iPad Apps of the #Year. (#Monday, 8 #December) http://t.co/diZhjbZbKn"
Negative,0.6614,2014-12-08 22:02:12+00:00,2014,12,8,"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/4b8UD92o8A #AAPL"
Positive,1.0,2014-12-08 22:05:04+00:00,2014,12,8,Here's @Apple's picks for best apps and games of 2014. http://t.co/1BWd8k32gv
Positive,0.6491,2014-12-08 22:15:03+00:00,2014,12,8,#AAPL:See Which 11 Guru Fund Managers Hold Apple...http://t.co/Yt92v0Ove3
Negative,0.7324,2014-12-08 22:23:19+00:00,2014,12,8,"@CBCHomestretch my @Apple #iMac caught fire while not in use, just sitting on my desk. Luckily I was nearby and was able to sort it out."
Positive,1.0,2014-12-08 22:25:03+00:00,2014,12,8,"In case of accident, stay safe with our free @Apple app #Winnipeg http://t.co/wYJVGqW6qT"
Negative,1.0,2014-12-08 22:26:56+00:00,2014,12,8,I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error http://t.co/yMyoY61hz5
Neutral,1.0,2014-12-08 22:28:41+00:00,2014,12,8,#AAPL providing another great entry point &lt; $115
Negative,1.0,2014-12-08 22:28:59+00:00,2014,12,8,@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF
Positive,1.0,2014-12-08 22:29:31+00:00,2014,12,8,@AzakFeverAFC @Apple Do you need Intel. Dm. JW.
Positive,1.0,2014-12-08 22:30:02+00:00,2014,12,8,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
Positive,1.0,2014-12-08 22:30:03+00:00,2014,12,8,#AAPL:Apple Inc. and Facebook Clash; Neither Is Wrong...http://t.co/UuvN8TkrRs
Negative,0.663,2014-12-08 22:30:14+00:00,2014,12,8,@AzakFeverAFC @Apple or you could learn to take pictures off the internet better
Positive,1.0,2014-12-08 22:30:17+00:00,2014,12,8,Steve Wozniak Says @Apple Starting In Garage Is A Complete Myth @stevewoz- http://t.co/JyAtqxYwha http://t.co/EaBOxjAoFd
Negative,0.6719,2014-12-08 22:31:58+00:00,2014,12,8,RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better
Positive,1.0,2014-12-08 22:31:59+00:00,2014,12,8,I'm learning all about Apple iPad mini Smart Cover - Green at @Influenster! @Apple http://t.co/RioO60xsQ1
Positive,1.0,2014-12-08 22:34:08+00:00,2014,12,8,"@brettgilmour @Apple You're not the only one apparently, based on that last interview we did with @carmilevy"
Neutral,0.7201,2014-12-08 22:34:19+00:00,2014,12,8,"the ##Best #iPhone Apps Of The Year, #According To @Apple [#Apple]. (#Monday, 8 #December) http://t.co/rFE2j3C60K"
Positive,0.6894,2014-12-08 22:34:20+00:00,2014,12,8,"@Apple [#Apple] #(AAPL) Plans to #Launch #iPhone6 Mini Version in #2015. (#Monday, 8 #December) http://t.co/pq4NgQfDb3"
Positive,0.7436,2014-12-08 22:44:45+00:00,2014,12,8,Bose Products Could Be Returning to Apple Store Shelves Next Week http://t.co/0CMkapShb4 #AAPL
Negative,1.0,2014-12-08 22:46:54+00:00,2014,12,8,"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross"
Negative,0.5236,2014-12-08 22:47:33+00:00,2014,12,8,"@Apple: You were doing great with Johnny cash, but Damn that was jarring!"
Positive,1.0,2014-12-08 22:47:44+00:00,2014,12,8,"@EM_Magazine @Apple How about showing us also in Sonar X3,Ableton Live,Propellerhead Reason,Reaper and MixCraft."
Positive,0.741,2014-12-08 22:51:21+00:00,2014,12,8,"Apple Stock in Upward Trend After 'Explosive' Holiday Quarter, Apple Watch Release in 2015 -  http://t.co/P5XPaYCE7t #AAPL"
Negative,1.0,2014-12-08 22:52:14+00:00,2014,12,8,The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery
Positive,0.6442,2014-12-08 22:53:54+00:00,2014,12,8,Check out @Apple MacBook Pro 15.4 Retina 2.6 Ghz i7 8gb 500gb ssd mid 2012 GT 650M 2magsafe #Apple http://t.co/6t7L3R7tIx via @eBay
Positive,0.6515,2014-12-08 22:55:13+00:00,2014,12,8,"Citi, BMO boost Apple price targets http://t.co/U3muDVsKbV #News #AAPL #Applepricetargets #Applestock #Apple #iPhone #News"
Negative,0.6825,2014-12-08 22:59:15+00:00,2014,12,8,#aapl #Apple stock price plummeting... Time to sell for a bit?
Neutral,1.0,2014-12-08 23:03:47+00:00,2014,12,8,We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
Neutral,1.0,2014-12-08 23:04:16+00:00,2014,12,8,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
Neutral,0.6578,2014-12-08 23:05:03+00:00,2014,12,8,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
Negative,0.6794,2014-12-08 23:07:24+00:00,2014,12,8,@apple - bring back #classiciPod #cantbelieveitsgone
Negative,1.0,2014-12-08 23:09:53+00:00,2014,12,8,Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google
Negative,1.0,2014-12-08 23:13:23+00:00,2014,12,8,@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth
Positive,1.0,2014-12-08 23:15:27+00:00,2014,12,8,Bose products reportedly set to return to #Apple Store shelves as early as next week - http://t.co/fqnkD6rsDT #AAPL #JimmyIovine
Negative,1.0,2014-12-08 23:17:20+00:00,2014,12,8,"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
Positive,0.7039,2014-12-08 23:19:12+00:00,2014,12,8,"#Apple Inc. #AAPL Price Target, EPS Estimates Raised by BMO http://t.co/LzZw8c3xhv via @ValueWalk"
Positive,0.7119,2014-12-08 23:21:19+00:00,2014,12,8,#Apple PT Raised to $135.00 #AAPL http://t.co/Ads3dEj0UR via @RatingsNetwork
Neutral,1.0,2014-12-08 23:21:53+00:00,2014,12,8,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
Negative,1.0,2014-12-08 23:24:51+00:00,2014,12,8,@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.
Negative,0.6719,2014-12-08 23:27:30+00:00,2014,12,8,#Former @Apple exec sentenced to one year in prison for selling #company #secrets http://t.co/EByDSh8Ufv #uasm
Positive,0.4895,2014-12-08 23:29:19+00:00,2014,12,8,I wonder if @Apple is aware that they use the international symbol for #KissMyAss in their retail stores? http://t.co/Z16LEgkKNO
Positive,1.0,2014-12-08 23:30:20+00:00,2014,12,8,"Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
Positive,1.0,2014-12-08 23:31:14+00:00,2014,12,8,Best Buy Cuts Apple Inc. iPad Prices to Boost Sales http://t.co/ca3m9oiAYb #AAPL #iPad
Neutral,1.0,2014-12-08 23:41:59+00:00,2014,12,8,Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker
Positive,1.0,2014-12-08 23:44:01+00:00,2014,12,8,"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
Negative,1.0,2014-12-08 23:44:35+00:00,2014,12,8,"RT @ColdDimSum: Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
Negative,0.6796,2014-12-08 23:45:03+00:00,2014,12,8,#AAPL:Apple Just Patented An Idea That Steve Jobs Would Have Hated...http://t.co/7ZWB6A98Kj
Positive,0.6792,2014-12-08 23:45:14+00:00,2014,12,8,Omg this girl is STILL using my email to try and login to her @Apple act! You have the wrong email! Stop trying to 'verify'!
Positive,1.0,2014-12-08 23:55:21+00:00,2014,12,8,"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
Positive,0.636,2014-12-08 23:56:15+00:00,2014,12,8,"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL"
Neutral,1.0,2014-12-08 23:57:20+00:00,2014,12,8,Completely in love with my @apple #iphone6 right now. Playing with my #newphone &amp; digging into some @pappajohns. Day=Complete #pizza
Negative,0.6643,2014-12-08 23:57:25+00:00,2014,12,8,@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look http://t.co/ayV9kMemfj
Negative,1.0,2014-12-08 23:59:09+00:00,2014,12,8,@FastCoExist If you use @Apple congrats you just gave the government permission to spy on you.  #Apple
Negative,1.0,2014-12-09 00:09:47+00:00,2014,12,9,@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.
Neutral,1.0,2014-12-09 00:15:05+00:00,2014,12,9,cool 90 minutes later I now have Yosemite X on Macbook not bad for an almost 10 year old computer still run strong @Apple #winning
Positive,0.6722,2014-12-09 00:17:09+00:00,2014,12,9,"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/kevjUx24MN #AAPL"
Neutral,1.0,2014-12-09 00:19:15+00:00,2014,12,9,Always so impressed with the customer service at the @apple store square one. My laptop works again and didn't cost me a dime!
Negative,0.6801,2014-12-09 00:21:19+00:00,2014,12,9,.@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait
Positive,1.0,2014-12-09 00:25:10+00:00,2014,12,9,Few spots left @WWCLondon's 10 Dec event @Apple w/ @coderinheels @Dr_Black @WATC_girl @isabelladegen... http://t.co/2XLmDI61HF
Negative,1.0,2014-12-09 00:31:22+00:00,2014,12,9,thanks @apple for making life complicated
Positive,0.6521,2014-12-09 00:33:34+00:00,2014,12,9,"#mkt Final #AAPL #PutCallRatios for Monday, December 8, 2014:  http://t.co/PMJ7YF8RtB"
Positive,1.0,2014-12-09 00:33:35+00:00,2014,12,9,"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/Ocz4egZX8h via Hamzei  $$"
Neutral,0.635,2014-12-09 00:33:52+00:00,2014,12,9,thanking @apple for the 'do not disturb' feature
Negative,0.5036,2014-12-09 00:34:07+00:00,2014,12,9,the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
Negative,1.0,2014-12-09 00:34:24+00:00,2014,12,9,RT @saigeist: the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
Positive,0.6797,2014-12-09 00:34:51+00:00,2014,12,9,"RT @OptionsFeed: Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/Ocz4egZX8h via Hamzei  $$"
Positive,1.0,2014-12-09 00:35:08+00:00,2014,12,9,Apple Inc. vs Google Inc: The Battle Of The Tech Giants http://t.co/eQx6S6fxtP #AAPL
Neutral,1.0,2014-12-09 00:39:38+00:00,2014,12,9,RT @gxldblvnts: thanking @apple for the 'do not disturb' feature
Positive,1.0,2014-12-09 00:42:29+00:00,2014,12,9,Hope @Apple &amp; #iOS will allow compact views for 3rd party keyboards like #SwiftKey and #Swype do on #Android.
Negative,1.0,2014-12-09 00:45:16+00:00,2014,12,9,"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence."
Positive,0.6894,2014-12-09 00:47:09+00:00,2014,12,9,RT @recentrates: Best Buy Cuts Apple Inc. iPad Prices to Boost Sales http://t.co/ca3m9oiAYb #AAPL #iPad
Positive,0.7279,2014-12-09 00:51:17+00:00,2014,12,9,@VRich_ I want a gold metallic MacBook to go with my iPhone 6 plus @apple
Positive,0.6525,2014-12-09 00:52:09+00:00,2014,12,9,Natalie Portman Passes on Aaron Sorkin's Steve Jobs Movie http://t.co/mHR1YwcFKW #AAPL
Positive,1.0,2014-12-09 00:52:15+00:00,2014,12,9,5 Companies Growing Faster Than Apple Inc. http://t.co/SvbEfgMS7O #AAPL
Positive,1.0,2014-12-09 00:53:32+00:00,2014,12,9,"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/m7kpdgqeyy"
Positive,0.6922,2014-12-09 00:55:09+00:00,2014,12,9,From @verso: @Apple Retail Celebrates Computer Science Education Week http://t.co/TfAY5reAce #hourofcode
Negative,0.7039,2014-12-09 00:57:25+00:00,2014,12,9,Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.
Positive,0.6789,2014-12-09 00:57:59+00:00,2014,12,9,"@Armitagina well they don't want people recording the movie, I guess. We'll see. I know it's crazy! But just RA, LP and LE will be @Apple."
Positive,0.6772,2014-12-09 00:58:22+00:00,2014,12,9,#Apple 'hoarding' #iPhone6 supply for its own stores http://t.co/2pXYcbV7gd #IBDBlogs via @IBDinvestors  #aapl
Positive,1.0,2014-12-09 01:00:03+00:00,2014,12,9,.@Apple needs to consider these emoji's! I REALLY NEED THEM IN MY LIFE!!! http://t.co/HYpcrcgJ44 via @buzzfeed
Positive,1.0,2014-12-09 01:03:56+00:00,2014,12,9,'Not a book on how @Apple or @Starbucks grow global brands. This is your book on how to grow your #stickybrand ' http://t.co/aJt29u9Bt1
Positive,0.6635,2014-12-09 01:06:44+00:00,2014,12,9,"#Apple Inc. is Catching up on #iPhone6 Supply, But Still Lagging Demand | The Motley Fool #aapl http://t.co/qI7Wh3yh48"
Positive,1.0,2014-12-09 01:07:31+00:00,2014,12,9,#Apple Inc. and #Facebook Clash; Neither Is Wrong | The Motley Fool #fb #aapl http://t.co/AAy60rtQFC
Negative,0.6804,2014-12-09 01:10:52+00:00,2014,12,9,My old iPhone exploded for no good reason @apple what the heck??? http://t.co/z0SDrKsbwT
Positive,1.0,2014-12-09 01:13:52+00:00,2014,12,9,CNBCTV: Buy #Apple's pullback? http://t.co/nlu6irYKVL #aapl
Negative,0.8938,2014-12-09 01:20:32+00:00,2014,12,9,my computer sux @apple fix it
Negative,0.6758,2014-12-09 01:21:04+00:00,2014,12,9,"No videos tonight, turns out iPads still need electricity to function. Figure it out, @apple 

PS lol key studies at 144"
Positive,0.6515,2014-12-09 01:22:00+00:00,2014,12,9,"Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,1.0,2014-12-09 01:22:01+00:00,2014,12,9,"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!"
Positive,0.6587,2014-12-09 01:22:15+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:22:18+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6725,2014-12-09 01:22:21+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.665,2014-12-09 01:22:22+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.6635,2014-12-09 01:22:23+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:22:25+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:22:30+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:22:33+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6752,2014-12-09 01:22:36+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.7016,2014-12-09 01:22:36+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:22:53+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.3467,2014-12-09 01:22:54+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6823,2014-12-09 01:23:04+00:00,2014,12,9,"@TeamCavuto @Apple Neil, the problem is NOT the POLICE but the GOVT as Neal Bootz points out so well: http://t.co/UNaoaL3cOP"
Neutral,0.6635,2014-12-09 01:23:09+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6866,2014-12-09 01:23:09+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:23:10+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.6635,2014-12-09 01:23:11+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.5045,2014-12-09 01:23:14+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6894,2014-12-09 01:23:14+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:23:19+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6868,2014-12-09 01:23:19+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7279,2014-12-09 01:23:25+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.652,2014-12-09 01:23:26+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:23:32+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6595,2014-12-09 01:23:34+00:00,2014,12,9,"Apple sux '@TeamCavuto: Protesters stage protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.'"
Positive,0.6722,2014-12-09 01:23:36+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.66,2014-12-09 01:23:38+00:00,2014,12,9,"@TeamCavuto @Apple Not just you, I agree, we need to refocus on peace, there is to much violence in the USA nowdays"
Positive,1.0,2014-12-09 01:23:53+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.5153,2014-12-09 01:24:02+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.59,2014-12-09 01:24:07+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.5165,2014-12-09 01:24:16+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:24:28+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6581,2014-12-09 01:24:29+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:24:48+00:00,2014,12,9,@prettynumbers @TeamCavuto @Apple For so many reasons. https://t.co/aeHBi4IvoG
Negative,0.6827,2014-12-09 01:24:59+00:00,2014,12,9,@TeamCavuto @Apple all they are doing now is alienating people. Blocking Federal Interstates need to be stopped too. Endangering lives.
Positive,0.6672,2014-12-09 01:25:01+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7253,2014-12-09 01:25:02+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:25:04+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6658,2014-12-09 01:25:07+00:00,2014,12,9,"@prettynumbers @TeamCavuto @Apple Also, Steve Jobs? Overrated. https://t.co/0Zu1Cga8kP"
Positive,0.4976,2014-12-09 01:25:13+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.5022,2014-12-09 01:25:26+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7284,2014-12-09 01:25:33+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6804,2014-12-09 01:25:49+00:00,2014,12,9,@eternalmuke wtf Siri step your game up @apple
Negative,0.6643,2014-12-09 01:25:52+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:25:54+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.501,2014-12-09 01:26:06+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6722,2014-12-09 01:26:07+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6544,2014-12-09 01:26:10+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:26:14+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.6635,2014-12-09 01:26:22+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7422,2014-12-09 01:26:24+00:00,2014,12,9,"@TeamCavuto @Apple Macy's and Apple, they just want to be on the news"
Negative,0.7113,2014-12-09 01:26:27+00:00,2014,12,9,@TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.
Positive,0.6708,2014-12-09 01:26:29+00:00,2014,12,9,@TeamCavuto @Apple Most of these stooges have no idea why they're even out there. This is Occupy v.2.
Positive,0.732,2014-12-09 01:26:33+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7206,2014-12-09 01:26:35+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,1.0,2014-12-09 01:26:39+00:00,2014,12,9,@SealsKevin @TeamCavuto @Apple Hopefully endangering their own lives!
Negative,0.6932,2014-12-09 01:26:57+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:27:04+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6825,2014-12-09 01:27:05+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.5085,2014-12-09 01:27:30+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:27:49+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:27:54+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.3327,2014-12-09 01:27:54+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
